"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5","monto_promedio_vecinos","distancia_promedio","monto_promedio","ganancia"
15,133027,299243,25451,21735,278352,0.138308733196416,0.1405224324491,0.150795733239629,0.156229682505791,0.167932355968472,57170.9589380953,0.150757787471882,40854.8785714286,16316.0803666667
60,405,131708,85794,2732,16262,0.0329981725501468,0.115778061615303,0.127703085115268,0.12783783260758,0.13037507100636,59585.8903238095,0.106938444578932,8879.5,50706.3903238095
65,3283,5760,271680,21741,5773,0.00496874523566733,0.119330901217348,0.145865487639743,0.146501153269322,0.147329897910534,42392.4323737374,0.112799237054523,9578.53,32813.9023737374
87,399,14194,19554,20159,51545,0.0945065270000382,0.105780337594116,0.133908911329308,0.14428795624728,0.145701099332762,86646.9393305196,0.124836966300701,11805.92,74841.0193305196
124,79249,18826,21803,2734,188,0.0592976205976306,0.0931669130103564,0.101865097162135,0.115638452988724,0.1181298622141,87493.0856837606,0.0976195891945892,61919.4392307692,25573.6464529914
131,2736,27121,20159,292,22802,0.00441719135110232,0.0364208809784617,0.0498660512091628,0.055232254292488,0.0633508572423636,64113.1720701427,0.0418574470147157,42625.995,21487.1770701427
135,394,14392,18341,703,7013,0.0848799583893466,0.0966724051124213,0.10502375321157,0.105312918086112,0.10574066562505,44010.3227692308,0.0995259400849,36456.048,7554.27476923075
142,277285,71164,234572,21093,5956,0.0694160804061504,0.0713801322943383,0.0745364150568214,0.083637965480809,0.0924802439267984,37734.5453653846,0.0782901674329835,26464.95,11269.5953653846
187,85645,448,21495,58249,84856,0.117671692374921,0.120175403796402,0.121945640858002,0.122216853596954,0.125365919191809,49157.7029761905,0.121475101963618,43279.82,5877.88297619053
197,249124,21776,9313,25811,294067,0.0677926140197509,0.0741014506054036,0.0741686063422511,0.0785046490730827,0.0808452138508241,41919.8327809524,0.0750825067782625,29736.908,12182.9247809524
200,192,214795,29165,19003,803,0.117561375033801,0.130433871924415,0.133631627936439,0.135567677347878,0.138169173883445,91494.8175030304,0.131072745225196,61355.7,30139.1175030304
227,131708,2669,1413,405,265,0.0474149433635311,0.119708040846626,0.122595597689496,0.12927164149248,0.131201739764348,26186.5318,0.110038392631296,12977.1483333333,13209.3834666667
230,5357,265,110,21723,62,0.0863722632305122,0.0914571572257538,0.0925775390814394,0.0966832450780174,0.100307442813118,41560.1459904762,0.0934795294857682,23116.762,18443.3839904762
234,703,15841,394,21762,21765,0.0829655657769581,0.0967485215645678,0.101065116630699,0.106824880180416,0.106997263766978,70581.5472564103,0.0989202695839238,27089.2325,43492.3147564103
247,16330,59171,295282,5731,571,0.0754981951835021,0.0785442283688871,0.0836788342438963,0.0868059606270723,0.0902141446689316,40527.5533333333,0.0829482726184579,27202.5,13325.0533333333
251,713,14497,708,228,830,0.105280262152658,0.161353907319136,0.176119397472876,0.183666866230686,0.230785827005989,57752.0222666667,0.171441252036269,25931.2328571429,31820.7894095238
262,261,185326,53,3461,52644,0.120715966397116,0.127539082230378,0.127546420962196,0.143734181665529,0.151987681103222,63157.1276383117,0.134304666471688,40400.8771428571,22756.2504954546
291,20128,609,79250,20839,20707,0.00700838239339951,0.060624260020452,0.0872887300172153,0.0888036539390262,0.0954789380665599,70664.8735833333,0.0678407928873306,21672.5,48992.3735833333
297,53,185326,3461,261,49110,0.148094922829385,0.148621889431748,0.191144408943858,0.197160050452632,0.210541337672422,58385.1384954545,0.179112521866009,16490.7225,41894.4159954545
342,15817,25840,150994,19640,16438,0.00600578289258221,0.0571446726218983,0.0710011227078772,0.0778589319041996,0.0863323853495421,83878.5181059164,0.0596685790952199,19136.375,64742.1431059164
346,18338,3299,19028,22529,380,0.182779798792935,0.183575082255638,0.219639265146892,0.219785264970863,0.23175714467736,31656.2306388889,0.207507311168738,14744.9,16911.3306388889
370,270417,19574,23638,19557,292006,0.0465262332623512,0.057103162320448,0.0633557376217578,0.0698084360823117,0.0765781486536363,55114.2862222222,0.062674343588101,21638.605,33475.6812222222
397,51545,4981,17313,19554,14194,0.137596576899262,0.14307036541695,0.149453798381925,0.149857081883526,0.155454786452319,65992.7668214286,0.147086521806796,61315.77125,4676.9955714286
398,399,250392,22923,14194,267,0.0924098436382838,0.101663204687405,0.101696812856766,0.105582551243852,0.106993283838688,72919.3554502165,0.101669139252999,60862.462,12056.8934502165
413,2501,19365,379,385,126,0.0547117201766572,0.073709113388486,0.0751994135491861,0.0830284733493819,0.0837280426582793,57094.0757766234,0.0740753526243981,11877.88,45216.1957766234
529,16159,37744,15666,56428,18324,0.109016566858679,0.111039984057098,0.122826478203422,0.125870952141204,0.128991152426429,62635.1015988456,0.119549026737366,14288.5533333333,48346.5482655123
572,207629,21119,20303,20258,8743,0.05978344820732,0.0667346446903377,0.0794164004436564,0.0945686246189014,0.0961768302089371,61310.787,0.0793359896338305,24968.96,36341.827
610,17854,18694,105374,217447,3663,0.118157400700725,0.119972633871794,0.126020897921706,0.136352731314336,0.138074711838256,50632.5154787879,0.127715675129363,41227.83,9404.68547878788
697,24713,16572,15708,294122,145177,0.0656937290718564,0.106172316396176,0.111499480765705,0.113177675174533,0.117252002764089,49674.1163333333,0.102759040834472,49025.736,648.380333333342
698,323,66565,63432,16983,20839,0.101189518382341,0.123850314369304,0.129049903531661,0.130848678489768,0.134092475031004,59307.0288809524,0.123806177960816,11131.32,48175.7088809524
737,127025,14624,14392,402,16974,0.00466683017183996,0.0625799644672567,0.0769678124097768,0.0803088169414644,0.0840676226820157,81661.228987013,0.0617182093344707,36289.1688888889,45372.0600981241
787,57769,30743,9568,652,296510,0.0268799580678331,0.0747221970646021,0.0807147336173228,0.0908705259915298,0.0941392272092404,55172.4332258242,0.0734653283901056,43203.47,11968.9632258242
821,264835,463,726,479,18826,0.11545447361007,0.126972020797273,0.133084799533898,0.133335422015175,0.140944750751417,38092.7047353535,0.129958293341567,31812.834,6279.87073535355
823,442,924,447,51545,19554,0.159082679780038,0.174991688566374,0.185178541487359,0.190429266381973,0.19045662866272,42393.7380136364,0.180027760975693,35864.3466666667,6529.39134696966
853,3907,185180,11314,23153,174,0.0894671696645796,0.19912115482992,0.218099063249368,0.233675159050973,0.237403947286491,38704.5525,0.195553298816266,31240,7464.55250000001
876,32390,18348,17584,16980,518,0.0678159016135587,0.101589430114814,0.110848192804857,0.124212657307197,0.131082747040246,51500.9372957394,0.107109785776135,49597.1,1903.83729573936
910,18836,20314,18999,100271,18648,0.0494180992063817,0.049755107552297,0.0556337214709535,0.0592444309826696,0.0608880465443986,38205.3679920635,0.0549878811513401,6534,31671.3679920635
928,15821,111225,17961,245,16327,0.136694711100909,0.137166487235369,0.139888650531979,0.145586353579378,0.156391815956942,24580.9294666667,0.143145603680915,24451.085,129.844466666662
929,259360,21475,21736,18351,16839,0.190461424831884,0.199216804963048,0.201896211766346,0.207417424035809,0.210841306162333,52799.4959047619,0.201966634351884,6968.6,45830.8959047619
1094,163744,18677,21059,20589,20846,0.114853406563445,0.1174334625859,0.122687531479228,0.130136563321386,0.148677842604381,41169.4201372549,0.126757761310868,32639.3871428571,8530.03299439781
1213,299243,23997,278352,503,44268,0.0981691113765835,0.0987854196686327,0.101943973847488,0.102465695705826,0.108187820752035,49318.4118076923,0.101910404270113,29028.97,20289.4418076923
2147,79250,20839,20128,88202,609,0.0739661055509324,0.100051361489334,0.100185383405983,0.101216885028731,0.119687051409501,64438.7766309524,0.0990213573768963,24032.7566666667,40406.0199642857
2458,22234,213614,22250,19640,15317,0.0938483092200337,0.120553440608175,0.132521149162362,0.134957797715908,0.137122065744374,73681.2839333334,0.123800552490171,47008.425,26672.8589333334
2476,735,2821,623,16993,15675,0.0942565532982228,0.09750166663704,0.105237659816405,0.117921309071285,0.12318129764877,64695.5249419192,0.107619697294345,40213.762,24481.7629419192
2667,15412,437,24212,23155,19640,0.0494067561783699,0.189585291880469,0.215823956221526,0.233795484916063,0.238317915573547,93091.0503837607,0.185385880953995,33509.518,59581.5323837607
2826,131708,2590,61499,23657,25840,0.157795837544943,0.166565338339198,0.166813446123667,0.168374565247207,0.171482845723689,77841.5579090909,0.166206406595741,65993.7477777778,11847.8101313131
2836,49,79903,80182,5142,16597,0.0248845316947384,0.0848290751112262,0.0878266938383121,0.099417858562357,0.142986501877445,46359.8549333333,0.0879889322168157,5899.41,40460.4449333333
2912,47591,278510,989,516,2668,0.0325348676047202,0.0844780932467752,0.0890942884543141,0.0908584231948815,0.0931280530627412,36380.6524823529,0.0780187451126864,34100.5,2280.15248235294
2954,20258,479,73076,56428,16446,0.105493549149466,0.1071548481896,0.112646996606514,0.11678575771396,0.132490506474811,58058.4123290043,0.11491433162687,8550.75,49507.6623290043
3004,15317,45844,19640,15817,16993,0.0608569690784557,0.08029390074841,0.0869616584438017,0.0887937322387692,0.0935724720652479,51189.8500363636,0.0820957465149369,13995,37194.8500363636
3130,21078,97,270295,18488,51289,0.0553775062750359,0.0620753255458572,0.124952053858563,0.136030598517289,0.145846121040035,51167.2483214287,0.104856321047356,48167.58,2999.66832142865
3542,4702,126282,264793,315,30657,0.0870965480279438,0.105281132870659,0.105792844498146,0.107587187534741,0.111506023746182,35739.0739848485,0.103452747335534,6937.66666666667,28801.4073181818
3544,122701,734,348,296510,18826,0.119350015960329,0.12792915786755,0.128685151989385,0.137813992431139,0.149141965863494,85848.7381568628,0.132584056822379,53183.3944444444,32665.3437124184
3584,16980,687,88286,14288,213614,0.0867804970601097,0.0938532776995736,0.115909364716399,0.118427691134585,0.120018658675516,64378.2816666667,0.106997897857237,31395,32983.2816666667
3642,111225,15821,245,5654,294122,0.0683930651144491,0.111736190811906,0.11717577502682,0.125969133069294,0.138523280288962,22987.1808,0.112359488862286,7942.15,15045.0308
3662,220048,3553,224073,224115,69416,0.0561844432590236,0.0565915892938934,0.0781647773253382,0.0808321494808635,0.0849324685580325,51319.7131666667,0.0713410855834302,25142.3233333333,26177.3898333334
4073,277285,5956,71164,21093,234572,0.0325199474371866,0.0702983994386396,0.0751281906118587,0.0765448906107379,0.0875011103658863,37734.5453653846,0.0683985076928618,11740,25994.5453653846
4996,232423,4814,911,1468,264265,0.302231350664015,0.313823821317765,0.327079180677503,0.32770426242273,0.328221480736868,43595.1765238095,0.319812019163776,37061.97,6533.20652380948
5185,15313,914,16165,194568,21789,0.0970512423083868,0.0991303102040976,0.10534155387497,0.108136825610275,0.117348049394733,25796.7736666667,0.105401596278492,23545.9516666667,2250.82199999996
5722,15820,15969,17375,15809,686,0.0146098388119541,0.077270593251305,0.137155281649483,0.137295064823772,0.157964700628174,53767.870348538,0.104859095832938,10650.59,43117.280348538
6164,14313,5142,80182,270459,79903,0.162933143616249,0.267084106808332,0.267992841986434,0.268570478113125,0.269950919356534,62110.7810385965,0.247306297976135,12271.94,49838.8410385965
6999,23428,19557,471,19588,47816,0.047461499836848,0.0517521196512165,0.0630401604443886,0.065020343792263,0.0683654964900811,27130.3679333333,0.0591279240429594,23150.4042857143,3979.96364761904
7496,2343,17778,58249,231014,2345,0.0723072432777893,0.0776982325092533,0.082729966058139,0.0899297887996453,0.0971615269585731,44851.8839142857,0.08396535152068,16711.0625,28140.8214142857
10200,23526,23723,2747,23710,58265,0.134524586373953,0.137654246097085,0.142254064228666,0.152742420102774,0.190065645377307,79769.9163310605,0.151448192435957,17720.5633333333,62049.3529977272
10813,19557,23428,19588,250399,20314,0.0461241066153068,0.0579565451408921,0.0678672544132519,0.0716691114599582,0.075679900643286,28636.3436,0.063859383654539,11823.066,16813.2776
11635,20612,678,75602,31562,47816,0.0600771241078945,0.0641354921377386,0.0795073534853598,0.0809530355545219,0.0811393947323431,50778.6293944445,0.0731624800035716,25547.9554545455,25230.673939899
12875,151152,48996,21041,680,299243,0.109342876618904,0.111715463294278,0.113768108891306,0.113805958666104,0.113957880605616,42915.9411538462,0.112518057615242,19157.1,23758.8411538462
14299,26148,36326,3563,431,47631,0.0615810325919166,0.0615957664252109,0.0831570339568346,0.0859172450656177,0.0942096722555657,63979.1812097902,0.0772921500590291,2304.89,61674.2912097902
14310,14313,49,80182,79903,5142,0.0919748304506545,0.238450401231182,0.25567490017392,0.25573450056663,0.261253208244141,47297.6750385965,0.220617568133305,19446.48,27851.1950385965
14486,62,5357,355,110,15817,0.00544413508037954,0.0594298767503854,0.108146240921742,0.10932923245925,0.110618070513723,43458.3361333333,0.078593511145096,16584,26874.3361333333
14701,913,22694,176133,18999,25451,0.075854399442366,0.116733320552958,0.129421056082851,0.13755050152757,0.137843538679124,52360.8132444444,0.119480563256974,41511.8466666667,10848.9665777777
14992,803,19003,141,380,15519,0.0846505009560238,0.116552921801211,0.125795811299313,0.12676598265335,0.126869184282035,49509.5730887446,0.116126880198387,33895.745,15613.8280887446
15514,18118,19528,22085,18341,402,0.06634685373699,0.0686554257696711,0.0871030141336578,0.110457285150353,0.114366769070684,38111.8767985348,0.0893858695722712,8951.57,29160.3067985348
15718,294122,19626,224,15708,195,0.0896378020887538,0.0994092925628934,0.101750898129797,0.102079490270899,0.104263624664656,64847.4603,0.0994282215433998,6433.38,58414.0803
15725,145177,16494,17053,29558,207498,0.101535013297568,0.103715571921309,0.110444999207433,0.114250603190723,0.114557348456017,70310.5441212121,0.10890070721461,17551.955,52758.5891212121
15736,84174,207538,18656,3931,15331,0.00965603161782257,0.0978048899156976,0.10056131157048,0.103362065135003,0.113900596420217,34321.9812285714,0.085056978931844,13588.9675,20733.0137285714
15813,18334,20258,2794,479,2824,0.0806794993321864,0.152176172158753,0.154319372062656,0.158580775601139,0.165276298007833,52687.5678863636,0.142206423432513,6593.88,46093.6878863636
15816,21495,2345,3553,220048,9404,0.0616830560175043,0.0691858816885721,0.0710658470103932,0.0718298175820511,0.0828750739310074,61557.1300809524,0.0713279352459056,11706.542,49850.5880809524
15833,789,771,21778,44920,493,0.14077085975048,0.141145339117056,0.144374173688734,0.157871887925937,0.160849494398816,51026.1974181818,0.149002350976205,6743.815,44282.3824181818
15980,3527,2668,63388,516,10256,0.105745227620599,0.110887384167298,0.113196442730785,0.113707056978864,0.116071962162949,50717.8429323529,0.111921614732099,32841.01,17876.8329323529
16032,45862,21789,21812,15313,914,0.0219857971258581,0.106037340092991,0.110270981756652,0.113975556582092,0.115144219087674,30647.3902,0.0934827789290534,24150.8133333333,6496.5768666667
16193,803,327,21778,299144,19003,0.106917924825426,0.123994194697482,0.125060471863552,0.128196550363794,0.137855429800382,41831.3175030303,0.124404914310127,36146.0366666667,5685.2808363636
16261,21744,22022,234572,5731,21752,0.0627992120940471,0.0873437526352604,0.105216688888512,0.115701577732265,0.118296871872275,35504.7649025641,0.0978716206444719,13169.02,22335.7449025641
16309,17832,151384,15982,20864,24724,0.0627487096289856,0.067015810688437,0.0735747545319297,0.0781796839049348,0.079750377685047,39021.2901818182,0.0722538672878668,12166.3333333333,26854.9568484849
16454,3457,225873,23638,19574,44955,0.0500294708784288,0.111936324532892,0.118489049148501,0.123207547874968,0.127014079863486,38016.7969555556,0.106135294459655,27928.715,10088.0819555556
16792,157188,101569,4746,20593,32305,0.330775375333298,0.341735494650427,0.345552413500909,0.347576698630097,0.350602409928012,70831.2324484849,0.343248478408549,49991.9130769231,20839.3193715618
16806,27119,124572,130135,300421,924,0.0628349050751679,0.122379590282189,0.122387198617046,0.125262068897214,0.128887889065757,60020.2770416667,0.112350330387475,49563.1525,10457.1245416667
16900,224115,151294,224073,220048,3553,0.0935123353548679,0.0946523509642615,0.0948867308195641,0.0981729969094985,0.0992977659694439,47175.8651666667,0.0961044360035272,20108.1625,27067.7026666667
16906,16438,16908,150994,25840,15817,0.0831677726104399,0.107219439036728,0.109460461239944,0.110716475266279,0.111105835446806,74032.6447916306,0.104333996720039,40048.06,33984.5847916307
16972,79953,129,21,2794,16446,0.124301955416614,0.130610342969991,0.145058463420563,0.154898284698348,0.155348200322644,64307.1050454545,0.142043449365632,8805.02,55502.0850454545
17252,265,2669,5357,15524,16993,0.080608396288774,0.0813616727403616,0.0909570425625217,0.102072970697858,0.103532732303959,43986.3312424243,0.0917065629186949,31435.8890909091,12550.4421515152
17258,23,67280,20056,22481,49060,0.0532980174751919,0.0689010905189164,0.0715700928832984,0.0792404688293967,0.0881356244483267,55587.9333333334,0.072229058831026,51261.67625,4326.2570833334
17304,202124,17434,16974,127025,18338,0.0213668586119048,0.0951394427958223,0.0974817572220474,0.118623103193636,0.118720639565395,68322.756936508,0.0902663602777611,32201.802,36120.954936508
17312,192,214795,29165,19003,803,0.119139006537001,0.130833599694379,0.132748523720925,0.135293464698058,0.137491537216239,91494.8175030304,0.13110122637332,53026.6022222222,38468.2152808082
17636,25840,150994,5654,1413,15675,0.0873408928574606,0.0900774889197347,0.0923005644953965,0.0931127790865503,0.0938916067064223,55500.5753535354,0.0913446664131129,43754.58,11745.9953535354
17776,470,300421,8734,124572,130135,0.0982625218203919,0.137067738922562,0.141787390746894,0.142082739759597,0.143360175252249,55983.9261444444,0.132512113300339,9397.915,46586.0111444444
17960,2747,23710,41058,690,22492,0.0953300583955196,0.0997564609053393,0.109417409986534,0.153842612730031,0.158969951757313,68935.9035088383,0.123463298754947,32028.56,36907.3435088383
18105,15675,14702,989,16993,16643,0.0691253789131424,0.0798066172277045,0.0836833296293163,0.0857819016315483,0.0972963177545984,57230.7306585858,0.083138709031262,34298.2833333333,22932.4473252525
18110,18705,18872,20258,3836,73076,0.161268465824636,0.162265947532979,0.167906549092449,0.168049865336236,0.192424781113808,66396.8865367965,0.170383121780022,22267.3133333333,44129.5732034632
18121,18334,2794,479,2824,20258,0.117756280961209,0.146494705773994,0.15782648014533,0.168482099888859,0.172037526882909,52687.5678863636,0.15251941873046,42795.37,9892.19788636363
18314,284974,63432,16983,781,323,0.104871226039528,0.129436742288975,0.130093310325541,0.137786843038937,0.141869052794003,53952.8591796537,0.128811434897397,39386.3583333333,14566.5008463204
18337,217447,431,17854,3663,47631,0.0825778713195985,0.0898359979001439,0.0954691113198681,0.0980787053842203,0.101263228995323,63000.3893249417,0.0934449829838308,57792.625,5207.76432494173
18352,59171,5731,295282,282481,2133,0.0661356796397821,0.0806423575727139,0.0827405417083018,0.0969948414989965,0.097914916697104,39157.9006,0.0848856674233797,9838.02,29319.8806
18483,618,24418,22686,5208,16267,0.0670501415471004,0.0869821695020352,0.0906857985792074,0.0907650967228236,0.0960724494198036,28161.3943214286,0.086311131154194,11310.34,16851.0543214286
18500,81,18701,5156,22891,148,0.0557474850411942,0.137815287942581,0.140196158660879,0.141226361649113,0.165998729110086,37209.0767333333,0.128196804480771,11872.3333333333,25336.7434
18636,16596,15687,16640,18351,16647,0.0964369126199135,0.156680607052986,0.206917702138655,0.208931683398395,0.210886127207548,54852.8008,0.175970606483499,8835.77,46017.0308
18646,22287,2762,213614,4796,16982,0.0944293317072913,0.126013004838804,0.135278253275608,0.15920623705109,0.161476236417945,51320.6376477273,0.135280612658148,27722.958,23597.6796477273
18657,18146,102,23656,299,595,0.136016280022452,0.138021146272503,0.149744532715061,0.149938096599396,0.153176920359349,74495.7065079365,0.145379395193752,8526.28,65969.4265079365
18662,27562,48996,44955,26468,96,0.0524033224093237,0.0533283832561013,0.0634997567197307,0.0718219618352957,0.0789375586596598,48703.7903904762,0.0639981965760222,30019.7485714286,18684.0418190476
18679,20314,678,47816,185320,23629,0.0499270896450025,0.0503767934788025,0.0503890545145409,0.0595076125849809,0.0643206031706933,33044.1568333333,0.054904230678804,29081.3563636364,3962.80046969694
18690,379,2501,385,5654,294122,0.0767216224651446,0.0805219163452723,0.0973039090608719,0.098337441808891,0.111558229020743,35474.8875670996,0.0928886237401846,8550.75,26924.1375670996
18812,20642,301864,207498,29558,29165,0.0913925744812327,0.105860348213829,0.114220886577699,0.114334627292146,0.117403394399667,73283.8003333334,0.108642366192915,47043.2933333333,26240.5070000001
18819,771,18341,127025,482,61,0.132120035712399,0.1351842731565,0.135656685017381,0.136696893582262,0.138778833412177,72982.8138786215,0.135687344176144,41670.9733333333,31311.8405452882
18831,18840,21994,399,20159,250392,0.116067832537588,0.127358586006351,0.129225055788679,0.136704158308002,0.137641378535472,70292.0246454546,0.129399402235218,34423.4455555556,35868.579089899
18832,16980,1413,88286,16993,15675,0.0898066820258326,0.104126771028273,0.104201505919612,0.106698678275797,0.107582685778201,49354.877969697,0.102483264605543,8423.8,40931.077969697
19006,62546,51558,69500,168648,1848,0.095972527254231,0.106286353891887,0.125892200244156,0.137044963083708,0.144455921940449,71819.8181031746,0.121930393282886,62284.3369230769,9535.48118009772
19007,32622,21737,4068,15434,15050,0.095805080145352,0.145938267437511,0.176985377842049,0.217404659284806,0.239482083498749,62000.2405888889,0.175123093641693,39364.6125,22635.6280888889
19010,271705,136886,9313,18656,20256,0.110711436573964,0.113734394991323,0.116829965924532,0.137570292825877,0.138363132877015,41262.8527333333,0.123441844638542,40639.4081818182,623.444551515138
19063,21487,355,16173,2573,447,0.0825443119473042,0.119231309087348,0.120477025374565,0.138930543809806,0.14008869318342,24089.9836727273,0.120254376680489,11758.47,12331.5136727273
